11, 97
11, 96
12, 9
12, 8
12, 7
12, 6
12, 5
12, 4
12, 2
12, 1
12, 0
12, 41
12, 40
12, 39
12, 38
12, 37
12, 36
12, 35
12, 34
12, 33
12, 32
12, 85
12, 84
12, 83
12, 82
12, 81
12, 80
12, 79
12, 78
12, 77
12, 76
12, 75
12, 74
12, 73
12, 72
12, 71
12, 70
12, 69
12, 68
12, 67
12, 66
12, 65
12, 64
12, 117
12, 116
12, 115
12, 114
12, 113
12, 112
12, 111
12, 110
12, 109
12, 108
12, 107
12, 106
12, 105
12, 104
12, 103
12, 102
12, 101
12, 100
12, 99
12, 98
12, 97
12, 96
13, 6
13, 5
13, 4
13, 3
13, 0
13, 40
13, 38
13, 37
13, 36
13, 35
13, 34
13, 33
13, 32
13, 85
13, 84
13, 83
13, 82
13, 81
13, 80
13, 79
13, 78
13, 77
13, 76
13, 75
13, 74
13, 70
13, 66
13, 65
13, 64
13, 117
13, 116
13, 115
13, 114
13, 113
13, 112
13, 111
13, 110
13, 109
13, 108
13, 107
13, 106
13, 105
13, 104
13, 103
13, 102
13, 100
13, 99
13, 98
13, 97
13, 96
14, 3
14, 38
14, 37
14, 32
14, 64
14, 105
14, 103
14, 102
14, 100
14, 97
19, 9
19, 7
19, 6
19, 5
19, 4
19, 3
19, 2
19, 1
19, 0
19, 41
19, 40
19, 39
19, 38
19, 37
19, 36
19, 35
19, 34
19, 33
19, 32
19, 73
19, 72
19, 70
19, 68
19, 67
19, 66
19, 65
19, 64
19, 105
19, 103
19, 102
19, 100
19, 99
19, 98
19, 97
19, 96
20, 7
20, 5
20, 3
20, 40
20, 34
20, 33
20, 73
20, 72
20, 67
20, 99
22, 9
22, 8
22, 7
22, 6
22, 5
22, 4
22, 3
22, 2
22, 1
22, 0
22, 41
22, 40
22, 39
22, 38
22, 37
22, 36
22, 35
22, 34
22, 33
22, 32
22, 73
22, 71
22, 68
22, 66
22, 65
22, 64
22, 105
22, 104
22, 103
22, 102
22, 101
22, 100
22, 99
22, 98
22, 97
22, 96
23, 9
23, 6
23, 5
23, 4
23, 3
23, 2
23, 1
23, 0
23, 41
23, 39
23, 38
23, 37
23, 36
23, 35
23, 34
23, 33
23, 32
23, 73
23, 72
23, 70
23, 69
23, 68
23, 65
23, 64
23, 105
23, 103
23, 102
23, 100
23, 99
23, 98
23, 97
23, 96
24, 9
24, 4
24, 3
24, 34
24, 33
24, 73
24, 72
24, 64
24, 102
24, 99
24, 98
24, 97
25, 8
25, 7
25, 6
25, 5
25, 4
25, 3
25, 2
25, 1
25, 0
25, 41
25, 40
25, 39
25, 38
25, 37
25, 36
25, 35
25, 34
25, 33
25, 32
25, 73
25, 72
25, 71
25, 70
25, 69
25, 68
25, 64
25, 104
25, 103
25, 101
25, 100
25, 98
25, 96
26, 8
26, 5
26, 4
26, 40
26, 39
26, 35
26, 34
26, 33
26, 68
29, 9
29, 8
29, 7
29, 6
29, 5
29, 4
29, 3
29, 2
29, 1
29, 0
29, 41
29, 40
29, 39
29, 38
29, 37
29, 36
29, 35
29, 34
29, 33
29, 32
29, 73
29, 72
29, 71
29, 70
29, 69
29, 68
29, 67
29, 65
29, 64
29, 105
29, 104
29, 103
29, 102
29, 101
29, 100
29, 99
29, 98
29, 97
29, 96
30, 8
30, 7
30, 6
30, 5
30, 4
30, 3
30, 2
30, 1
30, 0
30, 41
30, 40
30, 39
30, 38
30, 37
30, 36
30, 35
30, 34
30, 33
30, 32
30, 73
30, 72
30, 71
30, 70
30, 69
30, 68
30, 64
30, 104
30, 103
30, 101
30, 100
30, 98
30, 96
31, 8
31, 5
31, 4
31, 40
31, 39
31, 35
31, 34
31, 33
31, 68
35, 9
35, 8
35, 7
35, 6
35, 5
35, 4
35, 3
35, 2
35, 1
35, 0
35, 41
35, 40
35, 39
35, 38
35, 37
35, 36
35, 35
35, 34
35, 33
35, 32
35, 73
35, 71
35, 68
35, 66
35, 65
35, 64
35, 105
35, 104
35, 103
35, 102
35, 101
35, 100
35, 99
35, 98
35, 97
35, 96
36, 9
36, 8
36, 7
36, 6
36, 5
36, 4
36, 2
36, 1
36, 0
36, 41
36, 39
36, 38
36, 37
36, 36
36, 35
36, 34
36, 33
36, 72
36, 70
36, 69
36, 68
36, 66
36, 65
36, 64
36, 103
36, 102
36, 100
36, 99
36, 98
36, 97
36, 96
37, 7
37, 5
37, 2
37, 0
37, 38
37, 36
37, 34
37, 72
37, 69
37, 65
37, 103
37, 99
38, 9
38, 8
38, 7
38, 6
38, 4
38, 3
38, 2
38, 1
38, 0
38, 41
38, 40
38, 39
38, 38
38, 37
38, 36
38, 35
38, 34
38, 33
38, 32
38, 73
38, 72
38, 70
38, 69
38, 68
38, 66
38, 65
38, 64
38, 105
38, 104
38, 103
38, 102
38, 101
38, 100
38, 99
38, 98
38, 97
38, 96
39, 9
39, 8
39, 4
39, 1
39, 41
39, 39
39, 36
39, 35
39, 68
39, 66
39, 104
39, 101
39, 99
39, 96
40, 9
40, 8
40, 7
40, 6
40, 5
40, 4
40, 3
40, 2
40, 1
40, 0
40, 41
40, 40
40, 39
40, 38
40, 37
40, 36
40, 35
40, 34
40, 33
40, 32
40, 73
40, 72
40, 71
40, 70
40, 68
40, 67
40, 66
40, 65
40, 64
40, 105
40, 104
40, 103
40, 102
40, 101
40, 99
40, 98
40, 97
40, 96
41, 7
41, 3
41, 2
41, 1
41, 40
41, 38
41, 37
41, 33
41, 32
41, 73
41, 68
41, 66
41, 104
41, 101
42, 8
42, 5
43, 8
43, 5
45, 9
45, 8
45, 7
45, 6
45, 5
45, 4
45, 3
45, 2
45, 1
45, 0
45, 39
45, 38
45, 37
45, 36
45, 35
45, 34
45, 33
45, 32
45, 73
45, 72
45, 71
45, 69
45, 68
45, 66
45, 65
45, 64
45, 105
45, 104
45, 102
45, 101
45, 100
45, 99
45, 98
45, 97
45, 96
46, 7
46, 3
46, 2
46, 1
46, 38
46, 36
46, 33
46, 73
46, 72
46, 66
46, 104
46, 99
46, 98
46, 97
